r1bqkb1r/pp2pppp/2n2n2/2pp4/8/1P2PN2/PBPP1PPP/RN1QKB1R w KQkq - 3 5 | f1b5
r1bqkb1r/pp2pppp/2n2n2/1Bpp4/8/1P2PN2/PBPP1PPP/RN1QK2R b KQkq - 4 5 | e7e6
r1bqkb1r/pp3ppp/2n1pn2/1Bpp4/8/1P2PN2/PBPP1PPP/RN1QK2R w KQkq - 0 6 | c2c4
r1bqkb1r/pp3ppp/2n1pn2/1Bpp4/2P5/1P2PN2/PB1P1PPP/RN1QK2R b KQkq - 0 6 | f8d6
r1bqk2r/pp3ppp/2nbpn2/1Bpp4/2P5/1P2PN2/PB1P1PPP/RN1QK2R w KQkq - 1 7 | c4d5
rnbqk1nr/ppppppbp/6p1/8/8/5NP1/PPPPPPBP/RNBQK2R b KQkq - 3 3 | e7e5
rnbqk1nr/pppp1pbp/6p1/4p3/8/5NP1/PPPPPPBP/RNBQK2R w KQkq - 0 4 | e1g1
rnbqk1nr/pppp1pbp/6p1/4p3/8/5NP1/PPPPPPBP/RNBQ1RK1 b kq - 1 4 | c7c5
rnbqk1nr/pp1p1pbp/6p1/2p1p3/8/5NP1/PPPPPPBP/RNBQ1RK1 w kq - 0 5 | c2c4
rnbqk1nr/pp1p1pbp/6p1/2p1p3/2P5/5NP1/PP1PPPBP/RNBQ1RK1 b kq - 0 5 | b8c6
r1bqk1nr/pp1p1pbp/2n3p1/2p1p3/2P5/5NP1/PP1PPPBP/RNBQ1RK1 w kq - 1 6 | b1c3
r1bqk1nr/pp1p1pbp/2n3p1/2p1p3/2P5/2N2NP1/PP1PPPBP/R1BQ1RK1 b kq - 2 6 | g8e7
r1bqk2r/pp1pnpbp/2n3p1/2p1p3/2P5/2N2NP1/PP1PPPBP/R1BQ1RK1 w kq - 3 7 | a2a3
rnbqkbnr/pp1p1ppp/2p5/4p3/2P1P3/8/PP1P1PPP/RNBQKBNR w KQkq - 0 3 | g1f3
rnbqkbnr/pp1p1ppp/2p5/4p3/2P1P3/5N2/PP1P1PPP/RNBQKB1R b KQkq - 1 3 | d7d6
rnbqkbnr/pp3ppp/2pp4/4p3/2P1P3/5N2/PP1P1PPP/RNBQKB1R w KQkq - 0 4 | d2d4
rnbqkbnr/pp3ppp/2pp4/4p3/2PPP3/5N2/PP3PPP/RNBQKB1R b KQkq - 0 4 | b8d7
r1bqkbnr/pp1n1ppp/2pp4/4p3/2PPP3/5N2/PP3PPP/RNBQKB1R w KQkq - 1 5 | b1c3
r1bqkbnr/pp1n1ppp/2pp4/4p3/2PPP3/2N2N2/PP3PPP/R1BQKB1R b KQkq - 2 5 | g8f6
r1bqkb1r/pp1n1ppp/2pp1n2/4p3/2PPP3/2N2N2/PP3PPP/R1BQKB1R w KQkq - 3 6 | f1e2
r1bqkb1r/pp1n1ppp/2pp1n2/4p3/2PPP3/2N2N2/PP2BPPP/R1BQK2R b KQkq - 4 6 | f8e7
r1bqk2r/pp1nbppp/2pp1n2/4p3/2PPP3/2N2N2/PP2BPPP/R1BQK2R w KQkq - 5 7 | e1g1
r1bqkb1r/pp1n1ppp/3p1n2/2pPp3/2P1P3/2N5/PP2BPPP/R1BQK1NR b KQkq - 2 6 | f8e7
r1bqk2r/pp1nbppp/3p1n2/2pPp3/2P1P3/2N5/PP2BPPP/R1BQK1NR w KQkq - 3 7 | g1f3
rnbqkb1r/pp2pppp/2p2n2/3p4/8/3P1NP1/PPP1PPBP/RNBQK2R b KQkq - 0 4 | c8g4
rn1qkb1r/pp2pppp/2p2n2/3p4/6b1/3P1NP1/PPP1PPBP/RNBQK2R w KQkq - 1 5 | b2b3 b1d2
rn1qkb1r/pp2pppp/2p2n2/3p4/6b1/1P1P1NP1/P1P1PPBP/RNBQK2R b KQkq - 0 5 | b8d7
r2qkb1r/pp1npppp/2p2n2/3p4/6b1/1P1P1NP1/P1P1PPBP/RNBQK2R w KQkq - 1 6 | c1b2
r2qkb1r/pp1npppp/2p2n2/3p4/6b1/1P1P1NP1/PBP1PPBP/RN1QK2R b KQkq - 2 6 | e7e6
r2qkb1r/pp1n1ppp/2p1pn2/3p4/6b1/1P1P1NP1/PBP1PPBP/RN1QK2R w KQkq - 0 7 | b1d2
rnbqkb1r/1pp2ppp/p3pn2/3p4/2PP4/4PN2/PP3PPP/RNBQKB1R w KQkq - 0 5 | b2b3
rnbqkb1r/1pp2ppp/p3pn2/3p4/2PP4/1P2PN2/P4PPP/RNBQKB1R b KQkq - 0 5 | c7c5
rnbqkb1r/1p3ppp/p3pn2/2pp4/2PP4/1P2PN2/P4PPP/RNBQKB1R w KQkq - 0 6 | c1b2
rnbqkb1r/1p3ppp/p3pn2/2pp4/2PP4/1P2PN2/PB3PPP/RN1QKB1R b KQkq - 1 6 | c5d4
rnbqkb1r/1p3ppp/p3pn2/3p4/2Pp4/1P2PN2/PB3PPP/RN1QKB1R w KQkq - 0 7 | e3d4
rnb1kb1r/ppq1pppp/8/2p5/8/2P1PN2/P2P1PPP/R1BQKB1R w KQkq - 1 7 | d2d4
r1bqkb1r/pp3ppp/2n1p3/2pn4/3P4/2N1PN2/PP3PPP/R1BQKB1R w KQkq - 1 7 | f1c4
rnbqk1nr/pp2ppbp/3p2p1/8/3p4/5NP1/PPP1PPBP/RNBQ1RK1 w kq - 0 6 | f3d4
rnbqk1nr/pp2ppbp/3p2p1/8/3N4/6P1/PPP1PPBP/RNBQ1RK1 b kq - 0 6 | d8b6
rnb1k1nr/pp2ppbp/1q1p2p1/8/3N4/6P1/PPP1PPBP/RNBQ1RK1 w kq - 1 7 | c1e3
rnbqkb1r/pp2pppp/8/1Bp5/1n2P3/2N2N2/PP1P1PPP/R1BQK2R b KQkq - 2 6 | b8c6
r1bqkb1r/pp2pppp/2n5/1Bp5/1n2P3/2N2N2/PP1P1PPP/R1BQK2R w KQkq - 3 7 | d2d3
rn1qkb1r/pp2pppp/2p2n2/3p4/6b1/3P1NP1/PPPNPPBP/R1BQK2R b KQkq - 2 5 | b8d7
r2qkb1r/pp1npppp/2p2n2/3p4/6b1/3P1NP1/PPPNPPBP/R1BQK2R w KQkq - 3 6 | h2h3
r2qkb1r/pp1npppp/2p2n2/3p4/6b1/3P1NPP/PPPNPPB1/R1BQK2R b KQkq - 0 6 | g4h5
r2qkb1r/pp1npppp/2p2n2/3p3b/8/3P1NPP/PPPNPPB1/R1BQK2R w KQkq - 1 7 | g3g4
rnbqkbnr/pp1ppp1p/6p1/2p5/2P5/2N1P3/PP1P1PPP/R1BQKBNR b KQkq - 0 3 | g8f6
rnbqkb1r/pp1ppp1p/5np1/2p5/2P5/2N1P3/PP1P1PPP/R1BQKBNR w KQkq - 1 4 | d2d4
rnbqkb1r/pp1ppp1p/5np1/2p5/2PP4/2N1P3/PP3PPP/R1BQKBNR b KQkq - 0 4 | f8g7
rnbqk2r/pp1pppbp/5np1/2p5/2PP4/2N1P3/PP3PPP/R1BQKBNR w KQkq - 1 5 | d4d5
rnbqk2r/pp1pppbp/5np1/2pP4/2P5/2N1P3/PP3PPP/R1BQKBNR b KQkq - 0 5 | e8g8
rnbq1rk1/pp1pppbp/5np1/2pP4/2P5/2N1P3/PP3PPP/R1BQKBNR w KQ - 1 6 | g1f3
rnbq1rk1/pp1pppbp/5np1/2pP4/2P5/2N1PN2/PP3PPP/R1BQKB1R b KQ - 2 6 | d7d6
rnbq1rk1/pp2ppbp/3p1np1/2pP4/2P5/2N1PN2/PP3PPP/R1BQKB1R w KQ - 0 7 | h2h3
r1bqkbnr/pppp2pp/2n5/4pp2/2P5/2NP1N2/PP2PPPP/R1BQKB1R b KQkq - 0 4 | g8f6
r1bqkb1r/pppp2pp/2n2n2/4pp2/2P5/2NP1N2/PP2PPPP/R1BQKB1R w KQkq - 1 5 | g2g3
r1bqkb1r/pppp2pp/2n2n2/4pp2/2P5/2NP1NP1/PP2PP1P/R1BQKB1R b KQkq - 0 5 | f8b4
r1bqk2r/pppp2pp/2n2n2/4pp2/1bP5/2NP1NP1/PP2PP1P/R1BQKB1R w KQkq - 1 6 | f1g2
r1bqk2r/pppp2pp/2n2n2/4pp2/1bP5/2NP1NP1/PP2PPBP/R1BQK2R b KQkq - 2 6 | b4c3
r1bqk2r/pppp2pp/2n2n2/4pp2/2P5/2bP1NP1/PP2PPBP/R1BQK2R w KQkq - 0 7 | b2c3
r1b1kb1r/pp1ppppp/1qn2n2/8/2PN4/2N5/PP2PPPP/R1BQKB1R w KQkq - 1 6 | d4b3
r1b1kb1r/pp1ppppp/1qn2n2/8/2P5/1NN5/PP2PPPP/R1BQKB1R b KQkq - 2 6 | e7e6
r1b1kb1r/pp1p1ppp/1qn1pn2/8/2P5/1NN5/PP2PPPP/R1BQKB1R w KQkq - 0 7 | a2a3
r1bqkbnr/pp1ppppp/2n5/1Bp5/4P3/5N2/PPPP1PPP/RNBQK2R b KQkq - 2 3 | g7g6
1rbqk1nr/p2pppbp/2p3p1/2p5/4P3/5N2/PPPP1PPP/RNBQR1K1 w k - 4 7 | h2h3
r1bq1rk1/p1pp1ppp/2p2n2/2b1p3/4P3/3P1N2/PPPN1PPP/R1BQK2R w KQ - 0 7 | f3e5
rnbqkb1r/pppp1ppp/5n2/4p3/2P5/2N1P3/PP1P1PPP/R1BQKBNR b KQkq - 0 3 | f8b4 b8c6
rnbqk2r/pppp1ppp/5n2/4p3/1bP5/2N1P3/PP1P1PPP/R1BQKBNR w KQkq - 1 4 | g1e2
rnbqk2r/pppp1ppp/5n2/4p3/1bP5/2N1P3/PP1PNPPP/R1BQKB1R b KQkq - 2 4 | c7c6
rnbqk2r/pp1p1ppp/2p2n2/4p3/1bP5/2N1P3/PP1PNPPP/R1BQKB1R w KQkq - 0 5 | a2a3
rnbqk2r/pp1p1ppp/2p2n2/4p3/1bP5/P1N1P3/1P1PNPPP/R1BQKB1R b KQkq - 0 5 | b4a5
rnbqk2r/pp1p1ppp/2p2n2/b3p3/2P5/P1N1P3/1P1PNPPP/R1BQKB1R w KQkq - 1 6 | b2b4
rnbqk2r/pp1p1ppp/2p2n2/b3p3/1PP5/P1N1P3/3PNPPP/R1BQKB1R b KQkq - 0 6 | a5c7
rnbqk2r/ppbp1ppp/2p2n2/4p3/1PP5/P1N1P3/3PNPPP/R1BQKB1R w KQkq - 1 7 | c1b2
r1bqkb1r/pppp1p1p/2n2np1/4p3/2P5/2N2NP1/PP1PPPBP/R1BQK2R b KQkq - 1 5 | f8g7
r1bqk2r/pppp1pbp/2n2np1/4p3/2P5/2N2NP1/PP1PPPBP/R1BQK2R w KQkq - 2 6 | e1g1
r1bqk2r/pppp1pbp/2n2np1/4p3/2P5/2N2NP1/PP1PPPBP/R1BQ1RK1 b kq - 3 6 | e8g8
r1bq1rk1/pppp1pbp/2n2np1/4p3/2P5/2N2NP1/PP1PPPBP/R1BQ1RK1 w - - 4 7 | e2e4
r1bqkb1r/3npppp/p2p1n2/1pp5/B3P3/2P2N2/PP1PQPPP/RNB1K2R w KQkq - 0 7 | a4c2
rnbqkb1r/ppp2ppp/1n6/4p3/8/2NP2P1/PP2PPBP/R1BQK1NR b KQkq - 0 6 | f8e7 b8c6
rnbqk2r/ppp1bppp/1n6/4p3/8/2NP2P1/PP2PPBP/R1BQK1NR w KQkq - 1 7 | g1h3 c1e3
r1bqkb1r/pp1n1ppp/2p1pn2/3p4/2PP4/2N1PN2/PPQ2PPP/R1B1KB1R b KQkq - 4 6 | f8d6
r1bqk2r/pp1n1ppp/2pbpn2/3p4/2PP4/2N1PN2/PPQ2PPP/R1B1KB1R w KQkq - 5 7 | f1d3
rnbqkb1r/pp1ppppp/5n2/2p5/2P5/4PN2/PP1P1PPP/RNBQKB1R b KQkq - 0 3 | e7e6
rnbqkb1r/pp1p1ppp/4pn2/2p5/2P5/4PN2/PP1P1PPP/RNBQKB1R w KQkq - 0 4 | d2d4
r1bqkb1r/ppp2ppp/2n1pn2/8/2Pp4/4PNP1/PP1P1PBP/RNBQK2R w KQkq - 1 6 | e1g1
r1bqkb1r/ppp2ppp/2n1pn2/8/2Pp4/4PNP1/PP1P1PBP/RNBQ1RK1 b kq - 2 6 | f8c5
r1bqk2r/ppp2ppp/2n1pn2/2b5/2Pp4/4PNP1/PP1P1PBP/RNBQ1RK1 w kq - 3 7 | b2b4
rnbqk1nr/ppp1ppbp/3p2p1/8/3PP3/2N2N2/PPP2PPP/R1BQKB1R b KQkq - 2 4 | g8f6
rnbqk2r/ppp1ppbp/3p1np1/8/3PP3/2N1BN2/PPP2PPP/R2QKB1R b KQkq - 4 5 | a7a6
rnbqk2r/1pp1ppbp/p2p1np1/8/3PP3/2N1BN2/PPP2PPP/R2QKB1R w KQkq - 0 6 | d1d2
rnbqk2r/1pp1ppbp/p2p1np1/8/3PP3/2N1BN2/PPPQ1PPP/R3KB1R b KQkq - 1 6 | b7b5
rnbqk2r/2p1ppbp/p2p1np1/1p6/3PP3/2N1BN2/PPPQ1PPP/R3KB1R w KQkq - 0 7 | e3h6
rnbqkb1r/pp3p2/2p1pn1p/3p2p1/2PP3B/2N2N2/PP2PPPP/R2QKB1R w KQkq - 0 7 | h4g3
r1bqk2r/pp1pnpbp/2n3p1/2p1p3/2P5/P1N2NP1/1P1PPPBP/R1BQK2R w KQkq - 1 7 | e1g1
rnbqkb1r/ppp1pp1p/5np1/3p4/3P4/5NP1/PPP1PP1P/RNBQKB1R w KQkq - 0 4 | c2c4
rnbqkb1r/ppp1pp1p/5np1/3p4/2PP4/5NP1/PP2PP1P/RNBQKB1R b KQkq - 0 4 | c7c6
rnbqkbnr/1pp3pp/p3pp2/3p2B1/2PP4/5N2/PP2PPPP/RN1QKB1R w KQkq - 0 5 | g5d2
rnbqkbnr/1pp3pp/p3pp2/3p4/2PP4/5N2/PP1BPPPP/RN1QKB1R b KQkq - 1 5 | d5c4
rnbqkbnr/1pp3pp/p3pp2/8/2pP4/5N2/PP1BPPPP/RN1QKB1R w KQkq - 0 6 | e2e3
rnbqkbnr/1pp3pp/p3pp2/8/2pP4/4PN2/PP1B1PPP/RN1QKB1R b KQkq - 0 6 | b8c6
r1bqkbnr/1pp3pp/p1n1pp2/8/2pP4/4PN2/PP1B1PPP/RN1QKB1R w KQkq - 1 7 | f1c4
r1bqk1nr/bpp2ppp/p1np4/4p3/2P5/2N1P1P1/PP1PNPBP/R1BQK2R w KQkq - 2 7 | a2a3
rnbqkb1r/ppp2ppp/4pn2/3p4/3P1B2/2P1P3/PP3PPP/RN1QKBNR b KQkq - 0 4 | c7c5
rnbqkb1r/pp3ppp/4pn2/2pp4/3P1B2/2P1P3/PP3PPP/RN1QKBNR w KQkq - 0 5 | b1d2
rnbqkb1r/pp3ppp/4pn2/2pp4/3P1B2/2P1P3/PP1N1PPP/R2QKBNR b KQkq - 1 5 | b8c6
r1bqkb1r/pp3ppp/2n1pn2/2pp4/3P1B2/2P1P3/PP1N1PPP/R2QKBNR w KQkq - 2 6 | f1d3
r1bqkb1r/pp3ppp/2n1pn2/2pp4/3P1B2/2PBP3/PP1N1PPP/R2QK1NR b KQkq - 3 6 | f8d6
r1bqk2r/pp3ppp/2nbpn2/2pp4/3P1B2/2PBP3/PP1N1PPP/R2QK1NR w KQkq - 4 7 | f4d6
rnbq1rk1/p2p1ppp/4pn2/1ppP4/1bP1P3/2N2P2/PP4PP/R1BQKBNR w KQ - 1 7 | g1h3
rnbqk2r/pp1p1ppp/2p2n2/2b1p3/4P3/2N3P1/PPPP1PBP/R1BQK1NR w KQkq - 0 5 | g1e2
rnbqk2r/pp1p1ppp/2p2n2/2b1p3/4P3/2N3P1/PPPPNPBP/R1BQK2R b KQkq - 1 5 | d7d5
rnbqk2r/pp3ppp/2p2n2/2bpp3/4P3/2N3P1/PPPPNPBP/R1BQK2R w KQkq - 0 6 | e4d5
rnbqk2r/pp3ppp/2p2n2/2bPp3/8/2N3P1/PPPPNPBP/R1BQK2R b KQkq - 0 6 | c6d5
rnbqk2r/pp3ppp/5n2/2bpp3/8/2N3P1/PPPPNPBP/R1BQK2R w KQkq - 0 7 | d2d4
rnbqkb1r/pp2pp1p/2p2np1/3p4/2PP4/2N2N2/PP2PPPP/R1BQKB1R w KQkq - 0 5 | c4d5
rnbqkb1r/pp2pp1p/2p2np1/3P4/3P4/2N2N2/PP2PPPP/R1BQKB1R b KQkq - 0 5 | c6d5
rnbqkb1r/pp2pp1p/5np1/3p4/3P4/2N2N2/PP2PPPP/R1BQKB1R w KQkq - 0 6 | c1f4
rnbqkb1r/pp2pp1p/5np1/3p4/3P1B2/2N2N2/PP2PPPP/R2QKB1R b KQkq - 1 6 | f8g7
rnbqk2r/pp2ppbp/5np1/3p4/3P1B2/2N2N2/PP2PPPP/R2QKB1R w KQkq - 2 7 | e2e3
rnbqkb1r/pp1ppppp/8/2pnP3/8/2N2N2/PPPP1PPP/R1BQKB1R b KQkq - 2 4 | d5c3 e7e6
rnbqkb1r/pp1ppppp/8/2p1P3/8/2n2N2/PPPP1PPP/R1BQKB1R w KQkq - 0 5 | d2c3
rnbqkb1r/pp1ppppp/8/2p1P3/8/2P2N2/PPP2PPP/R1BQKB1R b KQkq - 0 5 | b8c6
r1bqkb1r/pp1ppppp/2n5/2p1P3/8/2P2N2/PPP2PPP/R1BQKB1R w KQkq - 1 6 | c1f4
r1bqkb1r/pp1ppppp/2n5/2p1P3/5B2/2P2N2/PPP2PPP/R2QKB1R b KQkq - 2 6 | d8b6
r1b1kb1r/pp1ppppp/1qn5/2p1P3/5B2/2P2N2/PPP2PPP/R2QKB1R w KQkq - 3 7 | d1c1
rnbqkb1r/pp1ppppp/5n2/2p5/8/2P2N2/PP1PPPPP/RNBQKB1R w KQkq - 1 3 | d2d4
rnbqkb1r/pp1ppppp/5n2/2p5/3P4/2P2N2/PP2PPPP/RNBQKB1R b KQkq - 0 3 | c5d4
rnbqkb1r/pp1ppppp/5n2/8/3p4/2P2N2/PP2PPPP/RNBQKB1R w KQkq - 0 4 | c3d4
rnbqkb1r/pp1ppppp/5n2/8/3P4/5N2/PP2PPPP/RNBQKB1R b KQkq - 0 4 | d7d5
rnbqk2r/pp2ppbp/3p1np1/2pP4/2P1P3/5P2/PP4PP/RNBQKBNR w KQkq - 1 6 | g1e2
rnbqk2r/pp2ppbp/3p1np1/2pP4/2P1P3/5P2/PP2N1PP/RNBQKB1R b KQkq - 2 6 | e8g8
rnbq1rk1/pp2ppbp/3p1np1/2pP4/2P1P3/5P2/PP2N1PP/RNBQKB1R w KQ - 3 7 | e2c3
rnbqk2r/ppp1ppbp/5np1/8/2pP4/N4NP1/PP2PPBP/R1BQK2R b KQkq - 1 6 | c4c3 b8c6
rnbqk2r/ppp1ppbp/5np1/8/3P4/N1p2NP1/PP2PPBP/R1BQK2R w KQkq - 0 7 | b2c3
rn1qkb1r/pp3ppp/2p2n2/3p1bB1/3P4/2N1P3/PP3PPP/R2QKBNR w KQkq - 1 7 | d1f3 f1d3
r1bqkbnr/pppn1ppp/4p3/8/2Q5/6P1/PP1PPPBP/RNB1K1NR b KQkq - 0 5 | c7c5
r1bqkbnr/pp1n1ppp/4p3/2p5/2Q5/6P1/PP1PPPBP/RNB1K1NR w KQkq - 0 6 | b1c3
r1bqkbnr/pp1n1ppp/4p3/2p5/2Q5/2N3P1/PP1PPPBP/R1B1K1NR b KQkq - 1 6 | g8f6
r1bqkb1r/pp1n1ppp/4pn2/2p5/2Q5/2N3P1/PP1PPPBP/R1B1K1NR w KQkq - 2 7 | d2d3
rn1qkb1r/pp2pp1p/2p2p2/5b2/3P4/2P5/PP3PPP/R1BQKBNR w KQkq - 1 7 | g1f3
rnbqkb1r/pp3p1p/3ppnp1/2pP4/2P1P3/5P2/PP2N1PP/RNBQKB1R b KQkq - 1 6 | f8g7
rnbqk2r/pp3pbp/3ppnp1/2pP4/2P1P3/5P2/PP2N1PP/RNBQKB1R w KQkq - 2 7 | e2c3
rnbqkbnr/p1pp1ppp/4p3/1p6/8/5NP1/PPPPPP1P/RNBQKB1R w KQkq - 0 3 | e2e3
rnbqkbnr/p1pp1ppp/4p3/1p6/8/4PNP1/PPPP1P1P/RNBQKB1R b KQkq - 0 3 | a7a6
rnbqkbnr/2pp1ppp/p3p3/1p6/8/4PNP1/PPPP1P1P/RNBQKB1R w KQkq - 0 4 | f1g2
rnbqkbnr/2pp1ppp/p3p3/1p6/8/4PNP1/PPPP1PBP/RNBQK2R b KQkq - 1 4 | c8b7
rn1qkbnr/1bpp1ppp/p3p3/1p6/8/4PNP1/PPPP1PBP/RNBQK2R w KQkq - 2 5 | e1g1
rn1qkbnr/1bpp1ppp/p3p3/1p6/8/4PNP1/PPPP1PBP/RNBQ1RK1 b kq - 3 5 | g8f6
rn1qkb1r/1bpp1ppp/p3pn2/1p6/8/4PNP1/PPPP1PBP/RNBQ1RK1 w kq - 4 6 | b2b3
rn1qkb1r/1bpp1ppp/p3pn2/1p6/8/1P2PNP1/P1PP1PBP/RNBQ1RK1 b kq - 0 6 | c7c5
rn1qkb1r/1b1p1ppp/p3pn2/1pp5/8/1P2PNP1/P1PP1PBP/RNBQ1RK1 w kq - 0 7 | c2c4
rnbqkb1r/pp2pp1p/2p2np1/3p4/2P5/5NP1/PP1PPPBP/RNBQK2R w KQkq - 0 5 | b2b3
rnbqkb1r/pp2pp1p/2p2np1/3p4/2P5/1P3NP1/P2PPPBP/RNBQK2R b KQkq - 0 5 | f8g7
rnbqk2r/pp2ppbp/2p2np1/3p4/2P5/1P3NP1/P2PPPBP/RNBQK2R w KQkq - 1 6 | c1b2
rnbqk2r/pp2ppbp/2p2np1/3p4/2P5/1P3NP1/PB1PPPBP/RN1QK2R b KQkq - 2 6 | e8g8
rnbq1rk1/pp2ppbp/2p2np1/3p4/2P5/1P3NP1/PB1PPPBP/RN1QK2R w KQ - 3 7 | e1g1
rn1qkb1r/ppp1pppp/5n2/3p1b2/3P1B2/5N2/PPP1PPPP/RN1QKB1R w KQkq - 4 4 | e2e3
rn1qkb1r/ppp2ppp/4pn2/3p1b2/3P1B2/3BPN2/PPP2PPP/RN1QK2R b KQkq - 1 5 | f6e4
rn1qkb1r/ppp2ppp/4p3/3p1b2/3PnB2/3BPN2/PPP2PPP/RN1QK2R w KQkq - 2 6 | b1d2
rn1qkb1r/ppp2ppp/4p3/3p1b2/3PnB2/3BPN2/PPPN1PPP/R2QK2R b KQkq - 3 6 | f8d6
rn1qk2r/ppp2ppp/3bp3/3p1b2/3PnB2/3BPN2/PPPN1PPP/R2QK2R w KQkq - 4 7 | d3e4
rnbqkb1r/pp2pp1p/2p2np1/3p4/2PP4/4P1P1/PP3PBP/RNBQK1NR b KQkq - 0 5 | f8g7
rnbqk2r/pp2ppbp/2p2np1/3p4/2PP4/4P1P1/PP3PBP/RNBQK1NR w KQkq - 1 6 | g1e2
rnbqk2r/pp2ppbp/2p2np1/3p4/2PP4/4P1P1/PP2NPBP/RNBQK2R b KQkq - 2 6 | e8g8
rnbq1rk1/pp2ppbp/2p2np1/3p4/2PP4/4P1P1/PP2NPBP/RNBQK2R w KQ - 3 7 | e1g1
r2qkbnr/pp2pppp/2n5/2ppP3/3P2b1/2P5/PP2NPPP/RNBQKB1R w KQkq - 1 6 | h2h3
r2qkbnr/pp2pppp/2n5/2ppP3/3P2b1/2P4P/PP2NPP1/RNBQKB1R b KQkq - 0 6 | g4e2
r2qkbnr/pp2pppp/2n5/2ppP3/3P4/2P4P/PP2bPP1/RNBQKB1R w KQkq - 0 7 | f1e2
r1bqk2r/1ppp1ppp/p1n2n2/2b1p3/B3P3/2N2N2/PPPP1PPP/R1BQ1RK1 b kq - 5 6 | b7b5
r1bqk2r/2pp1ppp/p1n2n2/1pb1p3/B3P3/2N2N2/PPPP1PPP/R1BQ1RK1 w kq - 0 7 | a4b3
rnbqkb1r/pp2pppp/3p1n2/8/3QP3/2N2N2/PPP2PPP/R1B1KB1R b KQkq - 0 5 | a7a6
rnbqkb1r/1p2pppp/p2p1n2/8/3QP3/2N2N2/PPP2PPP/R1B1KB1R w KQkq - 0 6 | e4e5
rnbqkb1r/1p2pppp/p2p1n2/4P3/3Q4/2N2N2/PPP2PPP/R1B1KB1R b KQkq - 0 6 | b8c6
r1bqkb1r/1p2pppp/p1np1n2/4P3/3Q4/2N2N2/PPP2PPP/R1B1KB1R w KQkq - 1 7 | d4a4
rnbq1rk1/ppp1ppbp/3p1np1/8/3P1B2/4PN1P/PPP1BPP1/RN1QK2R b KQ - 0 6 | c7c5
rnbq1rk1/pp2ppbp/3p1np1/2p5/3P1B2/4PN1P/PPP1BPP1/RN1QK2R w KQ - 0 7 | e1g1
r1bqkbnr/pp1ppp1p/2n3p1/2p5/2P5/2N3P1/PP1PPP1P/R1BQKBNR w KQkq - 1 4 | f1g2
r1bqkbnr/pp1ppp1p/2n3p1/2p5/2P5/2N3P1/PP1PPPBP/R1BQK1NR b KQkq - 2 4 | f8g7
r1bqk1nr/pp1p1pbp/2n1p1p1/2p5/2P4P/2N2NP1/PP1PPPB1/R1BQK2R b KQkq - 0 6 | g8f6 d7d5
r1bqk2r/pp1p1pbp/2n1pnp1/2p5/2P4P/2N2NP1/PP1PPPB1/R1BQK2R w KQkq - 1 7 | d2d4
rnbq1rk1/ppp1ppbp/5np1/8/2pP4/2N1PN2/PP1B1PPP/R2QKB1R w KQ - 0 7 | f1c4
r1bq1rk1/ppp2ppp/2n2n2/1Bbpp3/4P3/2PP1N2/PP1N1PPP/R1BQK2R w KQ - 2 7 | e1g1
rnbqk2r/ppp1bppp/5n2/3p4/3P4/2N2N1P/PP2PPP1/R1BQKB1R b KQkq - 0 6 | e8g8
rnbq1rk1/ppp1bppp/5n2/3p4/3P4/2N2N1P/PP2PPP1/R1BQKB1R w KQ - 1 7 | c1f4
rn1q1rk1/ppp1ppbp/3p1np1/5b2/2PP4/2N1PN2/PP2BPPP/R1BQK2R w KQ - 2 7 | e1g1
rnbqkb1r/pp2pppp/5n2/3p4/3P1B2/8/PP2PPPP/RN1QKBNR w KQkq - 2 5 | b1c3
r1bqkb1r/pp2pppp/2n2n2/3p4/3P1B2/2N5/PP2PPPP/R2QKBNR w KQkq - 4 6 | g1f3 e2e3
r1bqkbnr/pp2pp1p/2np2p1/8/4P3/2N5/PPPQ1PPP/R1B1KBNR w KQkq - 0 6 | b2b3
r1bqkbnr/pp2pp1p/2np2p1/8/4P3/1PN5/P1PQ1PPP/R1B1KBNR b KQkq - 0 6 | f8g7
r1bqk1nr/pp2ppbp/2np2p1/8/4P3/1PN5/P1PQ1PPP/R1B1KBNR w KQkq - 1 7 | c1b2
r1bqk1nr/1ppp1pbp/p1n3p1/4p3/B3P3/2P2N2/PP1P1PPP/RNBQK2R w KQkq - 2 6 | e1g1
r1bqk1nr/1ppp1pbp/p1n3p1/4p3/B3P3/2P2N2/PP1P1PPP/RNBQ1RK1 b kq - 3 6 | g8e7
r1bqk2r/1pppnpbp/p1n3p1/4p3/B3P3/2P2N2/PP1P1PPP/RNBQ1RK1 w kq - 4 7 | d2d4
r1bqk1nr/pp1pppbp/2n3p1/2p5/2P5/2NP2P1/PP2PPBP/R1BQK1NR b KQkq - 0 5 | d7d6 e7e6
r1bqk1nr/pp2ppbp/2np2p1/2p5/2P5/2NP2P1/PP2PPBP/R1BQK1NR w KQkq - 0 6 | d1d2 a2a3
r1bqk1nr/pp2ppbp/2np2p1/2p5/2P5/2NP2P1/PP1QPPBP/R1B1K1NR b KQkq - 1 6 | d8d7
r1b1k1nr/pp1qppbp/2np2p1/2p5/2P5/2NP2P1/PP1QPPBP/R1B1K1NR w KQkq - 2 7 | b2b3
rnbqkb1r/pp3ppp/4pn2/3p4/2PN4/6P1/PP2PP1P/RNBQKB1R w KQkq - 0 6 | f1g2
